source,target,relation
Event::event_0d8e4d9e5b33,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_0f5db095f94f,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_10c25891fbda,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_1315f43b9ad3,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_13fa3c53a9e9,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_14b04203f743,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_154df8b52a04,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_169ee995e6d1,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_16c059d72069,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_1984bd2072f5,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_1a168de29bae,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_1a2b9226c415,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_1abb12a15b95,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_1b62139f57e9,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_1b7ae55a4026,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_1b8c0b245bc3,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_1c0c1f40b7e7,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_1cd9e5524c45,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_1d9133db1e58,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_1e24bd1e959c,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_1e79f3245984,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_1eec34c9d6ac,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_20d03315c9a3,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_22c136c0ba19,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_23cb234e9bed,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_240a45d6b2a1,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_24b00571fa17,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_25b4a89b3bef,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_27771ad1ae68,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_27f9b4ebb9c8,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_28f0d477a5e4,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_290849618577,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_293fd9715cf6,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_2ab5f4b56b35,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_2becb5ce4b6b,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_2eaeb68603d7,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_2ec6a02eb4ee,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_2f01b3a1fc29,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_2f93c12b9343,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_30f7917b9982,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_31297d57fdf6,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_3143fb525d29,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_315214396d17,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_3163dbb1dd58,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_32f0087e4868,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_33213a837f9a,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_348be7346fb7,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_37a69ac0b0a6,LifecycleStage::закрытие продукта,EVENT_HAS_STAGE
Event::event_37ab80f3e370,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_3bd032dadf3a,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_3cf2d02c98b0,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_3eaffd63f9b3,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_40abdee785ad,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_40ec4ea8ce5f,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_42fe7392948e,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_438d7c6d946a,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_441438e60397,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_4a2a3516b6b0,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_4a37e700a4c3,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_4c0c79e2b2bb,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_4c40be4187ce,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_4ca460af6928,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_4ca74c4f8d6f,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_4e7ae3596ec3,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_4e947e9a6033,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_4f215353ec22,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_4f871ce9f1bd,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_52cf5a4db90a,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_54961ad78c04,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_569ef04a1039,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_56e64ba3dc9a,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_57dd986b4882,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_5abb571c5117,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_5b7c198b3863,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_5c5c58e9eb46,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_5d87fb0d500f,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_604dc9f58779,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_60c6aec57ebd,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_62cf9e35e01b,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_63d733506b6a,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_645b8f0d7ac7,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_6517e3a01960,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_656353341612,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_65d9b172fbc2,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_668716fa5460,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_673480c6a584,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_67d6eb7a52e3,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_681a0f4b121f,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_68fa4b037b07,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_6e0f45cec684,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_6e5bef8925ac,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_709479fb7e8e,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_7122f74f5916,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_724d42d1789c,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_72d3ee9df974,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_731191183003,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_732177d7e241,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_7467e1f53e11,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_76c822a306f4,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_780c95fa24f1,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_793eb5cc3758,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_794b9a0f37b6,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_79f856de5d3a,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_7b20c3cf48ef,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_7ba092af714b,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_7c2d07c505cf,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_7cf6fe1f85ab,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_7cf7a4a696ab,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_7d25c29698b6,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_7d4967c62c86,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_7d5785e0bf41,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_7dce7853327a,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_817cdf84ce45,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_83f1aaa4343d,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_852b55ae8ff6,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_880a377966a8,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_89f58a9c303d,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_8b188eea9d21,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_8b3d4b34b894,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_8c29135abac0,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_8c9b8b24a51c,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_8cdb82c9630e,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_8d7423c933c5,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_8f387c590f91,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_9061bb01cff7,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_9123926b3608,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_912be879b778,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_914bc2b32205,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_92ec8a803166,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_93300e115221,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_942d32ad8213,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_9574cad4294c,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_992265af59e7,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_993373bca03d,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_99c5681b4262,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_9a47a4a80e64,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_9ac0a2c77c0a,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_9b9f167c9e7e,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_9c0778bd1c34,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_9c644e806eb3,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_9ec728605a34,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_a05b43d094d4,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_a122f25f71aa,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_a12be4513720,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_a172b5c9ad5c,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_a19379081937,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_a20ffd583ad5,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_a3ab67050ec8,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_a430da8b72be,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_a461a9c10bb9,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_a5240b8f5ec4,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_a8b7981d734a,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_a8f7a0d3ddb7,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_a90922b8c751,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_aaa83bff47f9,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_aad82a6c7be5,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_abe212840fef,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_ac67b3c3aba8,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_ad86c3b9249f,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_afcbbd08ccc2,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_b081149bf60d,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_b1f09822f639,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_b1f221297bf6,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_b3954eeca9e2,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_b4e5147fcef4,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_b5990ddd8e29,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_ba3263fb68e2,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_bc2d0529cad7,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_bc755d97b28a,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_bd0c35bb7dc6,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_bd8bcd07b57e,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_bdbd248e7958,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_be602d892628,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_bf8e68242dbf,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_c11e16d4ef6a,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_c49c7657cd4b,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_c5ee7537bdf4,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_c66fbad9f077,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_c69e5ebe6d36,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_c7b56b517d9e,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_c98eed443026,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_c99facc16dd8,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_c9fd547bd8c3,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_ca232430e006,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_cb8713269890,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_cbcaed27118b,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_cf43f0366792,LifecycleStage::уход клиента,EVENT_HAS_STAGE
Event::event_cfb60056cc33,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_d1d2d046f009,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_d4148e149005,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_d4d88008ca4d,LifecycleStage::решение проблемы,EVENT_HAS_STAGE
Event::event_d4e1bac7722d,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_d71ea6919cd3,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_d768c0c7f4ab,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_d86bbedebbde,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_dbee8fc7655a,LifecycleStage::вопрос в поддержку,EVENT_HAS_STAGE
Event::event_dc8caaca728d,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_dd28fbb40f25,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_de84b1891874,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_dee79f911a48,LifecycleStage::повторная покупка,EVENT_HAS_STAGE
Event::event_e059a5856228,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_e29857fe2fc9,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_e346253f3775,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_e42e836c5490,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_e45f9057a3b8,LifecycleStage::эскалация,EVENT_HAS_STAGE
Event::event_e48895189837,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_e6cce9adca42,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_e854a4fa7f5b,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_eaa1eb95ebd7,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_ec4b7dab592d,LifecycleStage::удержание,EVENT_HAS_STAGE
Event::event_ee4f49a3b398,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_efdf237f32d4,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_f01ad024543e,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_f1d9a60c299d,LifecycleStage::интерес к продукту,EVENT_HAS_STAGE
Event::event_f1e9d659c730,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_f3417982ce56,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_f4e9f24b357b,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_f74ea6506987,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_f8b3d29dfbdd,LifecycleStage::знакомство,EVENT_HAS_STAGE
Event::event_fac32dcf828f,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_fb84c9525fb2,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_fca8868fa5fe,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_fe07231b16b9,LifecycleStage::покупка,EVENT_HAS_STAGE
Event::event_fe437fd3e3d4,LifecycleStage::использование продукта,EVENT_HAS_STAGE
Event::event_fe68a434f384,LifecycleStage::жалоба,EVENT_HAS_STAGE
Event::event_ffc587b1db9e,LifecycleStage::консультация,EVENT_HAS_STAGE
Event::event_004fc7ecd9a4,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_005dbb194333,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_018ef199ad16,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_0199e3955865,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_01c86a80c366,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_01e204b94ee1,Topic::повторная покупка,EVENT_HAS_TOPIC
Event::event_047691e49e5e,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_04b1ad977154,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_05228b6dd178,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_05d3dff4256f,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_0603c7fc1130,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_0675734700e1,Topic::ошибка в приложении,EVENT_HAS_TOPIC
Event::event_083e4c73eb20,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_0a092504170b,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_0b7edc594afd,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_0be825338bf1,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_0cedd8d68f42,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_0d8e4d9e5b33,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_0f5db095f94f,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_10c25891fbda,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_1315f43b9ad3,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_13fa3c53a9e9,Topic::ошибка в приложении,EVENT_HAS_TOPIC
Event::event_14b04203f743,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_154df8b52a04,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_169ee995e6d1,Topic::возврат средств,EVENT_HAS_TOPIC
Event::event_16c059d72069,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_1984bd2072f5,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_1a168de29bae,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_1a2b9226c415,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_1abb12a15b95,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_1b62139f57e9,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_1b7ae55a4026,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_1b8c0b245bc3,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_1c0c1f40b7e7,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_1cd9e5524c45,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_1d9133db1e58,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_1e24bd1e959c,Topic::повторная покупка,EVENT_HAS_TOPIC
Event::event_1e79f3245984,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_1eec34c9d6ac,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_20d03315c9a3,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_22c136c0ba19,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_23cb234e9bed,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_240a45d6b2a1,Topic::возврат средств,EVENT_HAS_TOPIC
Event::event_24b00571fa17,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_25b4a89b3bef,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_27771ad1ae68,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_27f9b4ebb9c8,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_28f0d477a5e4,Topic::повторная покупка,EVENT_HAS_TOPIC
Event::event_290849618577,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_293fd9715cf6,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_2ab5f4b56b35,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_2becb5ce4b6b,Topic::повторная покупка,EVENT_HAS_TOPIC
Event::event_2eaeb68603d7,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_2ec6a02eb4ee,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_2f01b3a1fc29,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_2f93c12b9343,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_30f7917b9982,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_31297d57fdf6,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_3143fb525d29,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_315214396d17,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_3163dbb1dd58,Topic::возврат средств,EVENT_HAS_TOPIC
Event::event_32f0087e4868,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_33213a837f9a,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_348be7346fb7,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_37a69ac0b0a6,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_37ab80f3e370,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_3bd032dadf3a,Topic::изменение персональных данных,EVENT_HAS_TOPIC
Event::event_3cf2d02c98b0,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_3eaffd63f9b3,Topic::закрытие продукта,EVENT_HAS_TOPIC
Event::event_40abdee785ad,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_40ec4ea8ce5f,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_42fe7392948e,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_438d7c6d946a,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_441438e60397,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_4a2a3516b6b0,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_4a37e700a4c3,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_4c0c79e2b2bb,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_4c40be4187ce,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_4ca460af6928,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_4ca74c4f8d6f,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_4e7ae3596ec3,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_4e947e9a6033,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_4f215353ec22,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_4f871ce9f1bd,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_52cf5a4db90a,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_54961ad78c04,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_569ef04a1039,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_56e64ba3dc9a,Topic::просрочка платежа,EVENT_HAS_TOPIC
Event::event_57dd986b4882,Topic::повышение лимита,EVENT_HAS_TOPIC
Event::event_5abb571c5117,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_5b7c198b3863,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_5c5c58e9eb46,Topic::ошибка в приложении,EVENT_HAS_TOPIC
Event::event_5d87fb0d500f,Topic::комиссия,EVENT_HAS_TOPIC
Event::event_604dc9f58779,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_60c6aec57ebd,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_62cf9e35e01b,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_63d733506b6a,Topic::блокировка карты,EVENT_HAS_TOPIC
Event::event_645b8f0d7ac7,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_6517e3a01960,Topic::оформление продукта,EVENT_HAS_TOPIC
Event::event_656353341612,Topic::консультация по тарифам,EVENT_HAS_TOPIC
Event::event_65d9b172fbc2,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_668716fa5460,Topic::условия продукта,EVENT_HAS_TOPIC
Event::event_673480c6a584,Topic::ошибка в приложении,EVENT_HAS_TOPIC
Event::event_67d6eb7a52e3,Topic::возврат средств,EVENT_HAS_TOPIC
Event::event_681a0f4b121f,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_68fa4b037b07,Topic::жалоба на обслуживание,EVENT_HAS_TOPIC
Event::event_6e0f45cec684,Topic::повторная покупка,EVENT_HAS_TOPIC
Event::event_6e5bef8925ac,Topic::закрытие продукта,EVENT_HAS_TOPIC
Event::event_709479fb7e8e,Topic::техническая ошибка,EVENT_HAS_TOPIC
Event::event_7122f74f5916,Topic::блокировка карты,EVENT_HAS_TOPIC
