message_id,event_id,client_id,message_order,speaker,text,event_type,lifecycle_stage,product,topic,sentiment,event_date
message_09bdc6ed7d6e,event_04b1ad977154,C039,5,system,Системное уведомление: тема обращения классифицирована как «комиссия».,usage,использование продукта,Накопительный счет,комиссия,neutral,2024-09-23
message_aff5e78e4db7,event_04b1ad977154,C039,6,client,Меня зовут Леон Демидович Павлов. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Накопительный счет,комиссия,neutral,2024-09-23
message_47f4df225ba6,event_04b1ad977154,C039,7,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Накопительный счет,комиссия,neutral,2024-09-23
message_3573f4f369ce,event_04b1ad977154,C039,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",usage,использование продукта,Накопительный счет,комиссия,neutral,2024-09-23
message_8f340c7f4378,event_1b62139f57e9,C039,1,client,"Здравствуйте, хочу понять, как у вас работает продукт «Ипотека». Интересуют оформление продукта.",introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_d6dddf5d83ac,event_1b62139f57e9,C039,2,operator,Здравствуйте. Расскажу основные условия и помогу выбрать подходящий вариант.,introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_467b9ea63201,event_1b62139f57e9,C039,3,client,Мне удобнее продолжить общение через канал «мобильное приложение».,introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_7dbea065419e,event_1b62139f57e9,C039,4,client,Меня зовут Леон Демидович Павлов. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_4cab2071d0d1,event_1b62139f57e9,C039,5,system,Системное уведомление: настроение обращения определено как «neutral».,introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_9f2224019468,event_1b62139f57e9,C039,6,operator,Отправлю вам подтверждение и краткое резюме по теме «оформление продукта».,introduction,знакомство,Ипотека,оформление продукта,neutral,2024-08-09
message_5d76b7bac48b,event_68fa4b037b07,C039,1,client,Я решил прекратить обслуживание. Прошу закрыть все вопросы по «Потребительский кредит».,churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_df958b29988d,event_68fa4b037b07,C039,2,operator,Сейчас оформим завершение обслуживания и подтвердим финальный статус.,churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_25708bfddc7a,event_68fa4b037b07,C039,3,client,Я хочу понимать сроки и что будет происходить дальше.,churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_0f1d45516751,event_68fa4b037b07,C039,4,client,Меня зовут Леон Демидович Павлов. Прошу учесть мой прошлый опыт и текущий продукт.,churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_d5c3c39789fa,event_68fa4b037b07,C039,5,operator,Я вижу историю клиента и учитываю этап «уход клиента».,churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_83673f18778a,event_68fa4b037b07,C039,6,operator,"По этому обращению указан статус «lost», оценка удовлетворенности будет учтена.",churn,уход клиента,Потребительский кредит,жалоба на обслуживание,negative,2024-12-13
message_2db89ed42c44,event_7122f74f5916,C039,1,client,Хочу оставить жалобу. По продукту «Накопительный счет» возникла неприятная ситуация.,complaint,жалоба,Накопительный счет,блокировка карты,negative,2024-10-14
message_931ba8a96e09,event_7122f74f5916,C039,2,operator,"Мне жаль, что вы столкнулись с такой ситуацией. Я зарегистрирую жалобу.",complaint,жалоба,Накопительный счет,блокировка карты,negative,2024-10-14
message_fc683c41e5c0,event_7122f74f5916,C039,3,client,Я хочу понимать сроки и что будет происходить дальше.,complaint,жалоба,Накопительный счет,блокировка карты,negative,2024-10-14
message_34861da4e37f,event_7122f74f5916,C039,4,operator,Отправлю вам подтверждение и краткое резюме по теме «блокировка карты».,complaint,жалоба,Накопительный счет,блокировка карты,negative,2024-10-14
message_a6e5eda14047,event_ad86c3b9249f,C039,1,client,"Ситуация по теме «возврат средств» затянулась, нужна эскалация.",escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_d23e4a02677a,event_ad86c3b9249f,C039,2,operator,Эскалация оформлена. Специалист проверит историю обращений.,escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_ee0e9960cd40,event_ad86c3b9249f,C039,3,client,"Уточните, пожалуйста, это повлияет на мои текущие продукты?",escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_63a3969c952b,event_ad86c3b9249f,C039,4,client,Меня зовут Леон Демидович Павлов. Прошу учесть мой прошлый опыт и текущий продукт.,escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_5d4715de3d19,event_ad86c3b9249f,C039,5,operator,Я вижу историю клиента и учитываю этап «эскалация».,escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_61c6c509555c,event_ad86c3b9249f,C039,6,system,Системное уведомление: настроение обращения определено как «negative».,escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_74ec23835796,event_ad86c3b9249f,C039,7,operator,"По этому обращению указан статус «escalated», оценка удовлетворенности будет учтена.",escalation,эскалация,Страхование,возврат средств,negative,2024-11-09
message_cecef0ca1891,event_b081149bf60d,C039,1,client,"Готов подключить продукт «Накопительный счет», хочу пройти оформление.",purchase,покупка,Накопительный счет,оформление продукта,positive,2024-08-22
message_527e162c58ef,event_b081149bf60d,C039,2,operator,Запускаю процесс оформления. Я буду сопровождать вас на каждом шаге.,purchase,покупка,Накопительный счет,оформление продукта,positive,2024-08-22
message_36400a8a10e3,event_b081149bf60d,C039,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",purchase,покупка,Накопительный счет,оформление продукта,positive,2024-08-22
message_e64822db3d2b,event_b081149bf60d,C039,4,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",purchase,покупка,Накопительный счет,оформление продукта,positive,2024-08-22
message_e421379435c6,event_14b04203f743,C040,1,client,"Здравствуйте. Подскажите, пожалуйста, что важно знать про «Дебетовая карта»?",introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_ccc26ca1015b,event_14b04203f743,C040,2,operator,"Добрый день. Сейчас поясню, как устроен продукт и какие шаги нужны.",introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_6237f33729fd,event_14b04203f743,C040,3,client,Мне удобнее продолжить общение через канал «офис».,introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_a646db41be18,event_14b04203f743,C040,4,system,Системное уведомление: обращение зарегистрировано и связано с продуктом «Дебетовая карта».,introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_8bdbf7dfe0c5,event_14b04203f743,C040,5,client,Меня зовут Ермаков Богдан Архипович. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_ee1d063f1348,event_14b04203f743,C040,6,system,Системное уведомление: настроение обращения определено как «positive».,introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_657f942e1b51,event_14b04203f743,C040,7,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_020cc8794807,event_14b04203f743,C040,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",introduction,знакомство,Дебетовая карта,консультация по тарифам,positive,2025-01-26
message_60d768426f1b,event_018ef199ad16,C041,1,client,Проверяю статус проблемы по продукту «Ипотека». Есть ли решение?,problem_resolved,решение проблемы,Ипотека,блокировка карты,negative,2025-01-02
message_7979d7aec94c,event_018ef199ad16,C041,2,operator,"По вашему обращению есть результат. Проблема закрыта, данные обновлены.",problem_resolved,решение проблемы,Ипотека,блокировка карты,negative,2025-01-02
message_f5d7c99b38ae,event_018ef199ad16,C041,3,client,"Уточните, пожалуйста, это повлияет на мои текущие продукты?",problem_resolved,решение проблемы,Ипотека,блокировка карты,negative,2025-01-02
message_5ae647a76a87,event_018ef199ad16,C041,4,system,Системное уведомление: обращение зарегистрировано и связано с продуктом «Ипотека».,problem_resolved,решение проблемы,Ипотека,блокировка карты,negative,2025-01-02
message_34c594688f7e,event_018ef199ad16,C041,5,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",problem_resolved,решение проблемы,Ипотека,блокировка карты,negative,2025-01-02
message_9c9bf1e3f900,event_1315f43b9ad3,C041,1,client,"Я уже обращался, но проблема с продуктом «Ипотека» остается.",escalation,эскалация,Ипотека,жалоба на обслуживание,neutral,2024-11-26
message_047b12bf5a63,event_1315f43b9ad3,C041,2,operator,Понимаю. Подключаю профильную команду для дополнительной проверки.,escalation,эскалация,Ипотека,жалоба на обслуживание,neutral,2024-11-26
message_9aa879683698,event_1315f43b9ad3,C041,3,client,Я хочу понимать сроки и что будет происходить дальше.,escalation,эскалация,Ипотека,жалоба на обслуживание,neutral,2024-11-26
message_99a70fd066be,event_1315f43b9ad3,C041,4,operator,Я вижу историю клиента и учитываю этап «эскалация».,escalation,эскалация,Ипотека,жалоба на обслуживание,neutral,2024-11-26
message_6a71c2dd9ef0,event_1315f43b9ad3,C041,5,operator,Отправлю вам подтверждение и краткое резюме по теме «жалоба на обслуживание».,escalation,эскалация,Ипотека,жалоба на обслуживание,neutral,2024-11-26
message_f22f241c9945,event_54961ad78c04,C041,1,client,"Я готов остаться клиентом, если вопрос по «Страхование» действительно закрыт.",retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_099b09e5b9b3,event_54961ad78c04,C041,2,operator,"Понимаю ваши сомнения. Давайте подберем условия, которые исправят опыт.",retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_82f51029d828,event_54961ad78c04,C041,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_d178b9dc97d0,event_54961ad78c04,C041,4,system,Системное уведомление: настроение обращения определено как «neutral».,retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_dd54c52e7c2b,event_54961ad78c04,C041,5,client,Меня зовут Архип Валерьянович Гусев. Прошу учесть мой прошлый опыт и текущий продукт.,retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_624aded2a98b,event_54961ad78c04,C041,6,operator,Я вижу историю клиента и учитываю этап «удержание».,retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_b8128fd367dc,event_54961ad78c04,C041,7,operator,Я зафиксировал обращение. Статус сейчас: retained.,retention,удержание,Страхование,повышение лимита,neutral,2025-02-08
message_db2079cac47e,event_62cf9e35e01b,C041,1,client,У меня есть вопрос по использованию продукта «Кредитная карта».,usage,использование продукта,Кредитная карта,условия продукта,neutral,2024-10-16
message_74daaf84976a,event_62cf9e35e01b,C041,2,operator,Давайте посмотрим детали операции и найдем ответ.,usage,использование продукта,Кредитная карта,условия продукта,neutral,2024-10-16
message_d0f1b81e806c,event_62cf9e35e01b,C041,3,client,Я хочу понимать сроки и что будет происходить дальше.,usage,использование продукта,Кредитная карта,условия продукта,neutral,2024-10-16
message_f76a4882b3c2,event_62cf9e35e01b,C041,4,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Кредитная карта,условия продукта,neutral,2024-10-16
message_c54bbd59d561,event_62cf9e35e01b,C041,5,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",usage,использование продукта,Кредитная карта,условия продукта,neutral,2024-10-16
message_861ff1523841,event_b3954eeca9e2,C041,1,client,Хочу оставить жалобу. По продукту «Ипотека» возникла неприятная ситуация.,complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_0493e3bec95f,event_b3954eeca9e2,C041,2,operator,"Давайте подробно опишем проблему, чтобы ее можно было проверить.",complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_e695f43a4c00,event_b3954eeca9e2,C041,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_8464cfdba227,event_b3954eeca9e2,C041,4,operator,Я вижу историю клиента и учитываю этап «жалоба».,complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_df7168c2392b,event_b3954eeca9e2,C041,5,system,Системное уведомление: клиенту присвоен статус обращения «escalated».,complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_21c313530223,event_b3954eeca9e2,C041,6,system,Системное уведомление: настроение обращения определено как «negative».,complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_a0bce00f4ba9,event_b3954eeca9e2,C041,7,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",complaint,жалоба,Ипотека,ошибка в приложении,negative,2024-11-16
message_a07237bcb922,event_2becb5ce4b6b,C042,1,client,Я уже клиент банка и хочу оформить еще один продукт: «Кредитная карта».,repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_438e871956f6,event_2becb5ce4b6b,C042,2,operator,"Рада, что вы вернулись. Проверю доступные условия для нового продукта.",repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_b203ffff5065,event_2becb5ce4b6b,C042,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_810cc0f6ec49,event_2becb5ce4b6b,C042,4,system,Системное уведомление: настроение обращения определено как «neutral».,repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_b70bc631bde5,event_2becb5ce4b6b,C042,5,system,Системное уведомление: клиенту присвоен статус обращения «completed».,repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_6722c04a5796,event_2becb5ce4b6b,C042,6,operator,Я вижу историю клиента и учитываю этап «повторная покупка».,repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_5309326541ed,event_2becb5ce4b6b,C042,7,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",repeat_purchase,повторная покупка,Кредитная карта,повторная покупка,neutral,2025-03-20
message_c4bad6d461bd,event_656353341612,C042,1,client,"Здравствуйте. Подскажите, пожалуйста, что важно знать про «Ипотека»?",introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_5051767f3d31,event_656353341612,C042,2,operator,Здравствуйте. Я помогу сориентироваться по условиям и ограничениям.,introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_42eaefe108ef,event_656353341612,C042,3,client,Мне удобнее продолжить общение через канал «чат».,introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_fce7fadda4c8,event_656353341612,C042,4,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_11a5a3779038,event_656353341612,C042,5,system,Системное уведомление: история взаимодействий клиента обновлена.,introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_a4c93eec4423,event_656353341612,C042,6,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",introduction,знакомство,Ипотека,консультация по тарифам,positive,2024-10-12
message_913df41773ef,event_668716fa5460,C042,1,client,"Помогите разобраться, подойдет ли мне «Страхование».",consultation,консультация,Страхование,условия продукта,positive,2025-02-08
message_26392e40053d,event_668716fa5460,C042,2,operator,"Я уточню параметры и объясню, какой вариант подойдет лучше.",consultation,консультация,Страхование,условия продукта,positive,2025-02-08
message_b7a1975e077b,event_668716fa5460,C042,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",consultation,консультация,Страхование,условия продукта,positive,2025-02-08
message_8953eef70038,event_668716fa5460,C042,4,client,Меня зовут Таисия Викторовна Белоусова. Прошу учесть мой прошлый опыт и текущий продукт.,consultation,консультация,Страхование,условия продукта,positive,2025-02-08
message_d85cf7fcd613,event_668716fa5460,C042,5,operator,Отправлю вам подтверждение и краткое резюме по теме «условия продукта».,consultation,консультация,Страхование,условия продукта,positive,2025-02-08
message_fb5cdfa804c0,event_8b3d4b34b894,C042,1,client,Мне интересен продукт «Потребительский кредит». Можете рассказать подробнее про условия продукта?,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_11c7b76a0af0,event_8b3d4b34b894,C042,2,operator,"Могу рассказать про тариф, лимиты, комиссии и порядок оформления.",product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_4e9d3acd6ec8,event_8b3d4b34b894,C042,3,client,Я хочу понимать сроки и что будет происходить дальше.,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_04df07373dbf,event_8b3d4b34b894,C042,4,system,Системное уведомление: история взаимодействий клиента обновлена.,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_e2bd381f232c,event_8b3d4b34b894,C042,5,system,Системное уведомление: настроение обращения определено как «positive».,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_4a2afa272ad8,event_8b3d4b34b894,C042,6,client,Меня зовут Таисия Викторовна Белоусова. Прошу учесть мой прошлый опыт и текущий продукт.,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_8ab735602aef,event_8b3d4b34b894,C042,7,operator,Я вижу историю клиента и учитываю этап «интерес к продукту».,product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_21d49a265f6e,event_8b3d4b34b894,C042,8,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",product_interest,интерес к продукту,Потребительский кредит,условия продукта,positive,2024-11-18
message_3df8873d4c9b,event_dc8caaca728d,C042,1,client,"Подскажите, пожалуйста, как правильно действовать по теме «условия продукта».",usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_26c6d6a45ab4,event_dc8caaca728d,C042,2,operator,Давайте посмотрим детали операции и найдем ответ.,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_7c19926f2682,event_dc8caaca728d,C042,3,client,Я хочу понимать сроки и что будет происходить дальше.,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_1093d7e70312,event_dc8caaca728d,C042,4,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_099d68821bfe,event_dc8caaca728d,C042,5,system,Системное уведомление: клиенту присвоен статус обращения «completed».,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_fd6f48c60817,event_dc8caaca728d,C042,6,system,Системное уведомление: настроение обращения определено как «neutral».,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_1e939b1228db,event_dc8caaca728d,C042,7,client,Меня зовут Таисия Викторовна Белоусова. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_9c8bed5040e7,event_dc8caaca728d,C042,8,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",usage,использование продукта,Ипотека,условия продукта,neutral,2025-01-01
message_5d7b68d81108,event_fca8868fa5fe,C042,1,client,Пользуюсь продуктом «Ипотека» и хочу уточнить вопрос: комиссия.,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_252d14d781f4,event_fca8868fa5fe,C042,2,operator,Сейчас проверю информацию по продукту и объясню порядок действий.,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_899fdb4deebf,event_fca8868fa5fe,C042,3,client,Я хочу понимать сроки и что будет происходить дальше.,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_1f577ab3a2af,event_fca8868fa5fe,C042,4,client,Меня зовут Таисия Викторовна Белоусова. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_0e2223ecec30,event_fca8868fa5fe,C042,5,system,Системное уведомление: клиенту присвоен статус обращения «completed».,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_9f5b05e6a5b1,event_fca8868fa5fe,C042,6,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_1e5cffb164b2,event_fca8868fa5fe,C042,7,system,Системное уведомление: настроение обращения определено как «positive».,usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_0f1ef1e5161d,event_fca8868fa5fe,C042,8,operator,"По этому обращению указан статус «completed», оценка удовлетворенности будет учтена.",usage,использование продукта,Ипотека,комиссия,positive,2025-04-10
message_7652e388c160,event_fe07231b16b9,C042,1,client,Я принял решение оформить «Дебетовая карта». Помогите завершить заявку.,purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_26aacd7e91dd,event_fe07231b16b9,C042,2,operator,"Отлично, я помогу оформить заявку и проверю необходимые данные.",purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_ce34feac5e31,event_fe07231b16b9,C042,3,client,Мне удобнее продолжить общение через канал «чат».,purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_43404444ab5a,event_fe07231b16b9,C042,4,system,Системное уведомление: настроение обращения определено как «positive».,purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_bc866bbf23f2,event_fe07231b16b9,C042,5,operator,Я вижу историю клиента и учитываю этап «покупка».,purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_58b4631c3531,event_fe07231b16b9,C042,6,system,Системное уведомление: история взаимодействий клиента обновлена.,purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_3cad77d47912,event_fe07231b16b9,C042,7,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",purchase,покупка,Дебетовая карта,условия продукта,positive,2024-12-04
message_7258424c1fb2,event_05d3dff4256f,C043,1,client,Хочу сравнить условия по продукту «Дебетовая карта» с текущими вариантами.,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_655e3c325bab,event_05d3dff4256f,C043,2,operator,Понимаю. Давайте уточним ваши цели и подберем подходящие условия.,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_35386cc9f65d,event_05d3dff4256f,C043,3,client,Мне удобнее продолжить общение через канал «email».,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_60c45b58528e,event_05d3dff4256f,C043,4,system,Системное уведомление: тема обращения классифицирована как «консультация по тарифам».,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_06f611bb5b3e,event_05d3dff4256f,C043,5,system,Системное уведомление: настроение обращения определено как «neutral».,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_5afbf36bcdc8,event_05d3dff4256f,C043,6,operator,Я вижу историю клиента и учитываю этап «интерес к продукту».,product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_b0e0d6967444,event_05d3dff4256f,C043,7,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",product_interest,интерес к продукту,Дебетовая карта,консультация по тарифам,neutral,2025-02-26
message_10c6d2f5bebf,event_0b7edc594afd,C043,1,client,"Хочу оформить «Потребительский кредит». Подскажите, что нужно сделать.",purchase,покупка,Потребительский кредит,условия продукта,positive,2025-03-23
message_361843554443,event_0b7edc594afd,C043,2,operator,Запускаю процесс оформления. Я буду сопровождать вас на каждом шаге.,purchase,покупка,Потребительский кредит,условия продукта,positive,2025-03-23
message_4bd4e2b337a6,event_0b7edc594afd,C043,3,client,Мне удобнее продолжить общение через канал «сайт».,purchase,покупка,Потребительский кредит,условия продукта,positive,2025-03-23
message_429a9771726c,event_0b7edc594afd,C043,4,operator,Отправлю вам подтверждение и краткое резюме по теме «условия продукта».,purchase,покупка,Потребительский кредит,условия продукта,positive,2025-03-23
message_62c77285b42e,event_5d87fb0d500f,C043,1,client,"Подскажите, пожалуйста, как правильно действовать по теме «комиссия».",usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_551472253a6d,event_5d87fb0d500f,C043,2,operator,Сейчас проверю информацию по продукту и объясню порядок действий.,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_e11b2f3d6687,event_5d87fb0d500f,C043,3,client,Мне удобнее продолжить общение через канал «email».,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_abc793e9e4df,event_5d87fb0d500f,C043,4,operator,Я вижу историю клиента и учитываю этап «использование продукта».,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_4952f4a99853,event_5d87fb0d500f,C043,5,system,Системное уведомление: настроение обращения определено как «positive».,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_c9e89f40754c,event_5d87fb0d500f,C043,6,client,Меня зовут Элеонора Олеговна Силина. Прошу учесть мой прошлый опыт и текущий продукт.,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_b7d9af6e773e,event_5d87fb0d500f,C043,7,system,Системное уведомление: обращение зарегистрировано и связано с продуктом «Накопительный счет».,usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_6c1b63f4538b,event_5d87fb0d500f,C043,8,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",usage,использование продукта,Накопительный счет,комиссия,positive,2025-04-04
message_8f85a1dc1b40,event_9ec728605a34,C043,1,client,"Здравствуйте, хочу понять, как у вас работает продукт «Дебетовая карта». Интересуют оформление продукта.",introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_a20ffa60dc15,event_9ec728605a34,C043,2,operator,Здравствуйте. Расскажу основные условия и помогу выбрать подходящий вариант.,introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_3dd188313d9b,event_9ec728605a34,C043,3,client,Можно ли получить подтверждение после завершения операции?,introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_add25f15a758,event_9ec728605a34,C043,4,client,Меня зовут Элеонора Олеговна Силина. Прошу учесть мой прошлый опыт и текущий продукт.,introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_4308754d5fff,event_9ec728605a34,C043,5,operator,Я вижу историю клиента и учитываю этап «знакомство».,introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_d342daba57cc,event_9ec728605a34,C043,6,operator,"Если появятся дополнительные вопросы, можно продолжить диалог в этом же канале.",introduction,знакомство,Дебетовая карта,оформление продукта,neutral,2025-01-16
message_b38f3dbe89b3,event_cbcaed27118b,C043,1,client,Хочу уточнить детали по тарифам и условиям для «Кредитная карта».,consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_ffd01f8bf392,event_cbcaed27118b,C043,2,operator,Сейчас отвечу по тарифам и помогу выбрать следующий шаг.,consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_65a739cd2d5a,event_cbcaed27118b,C043,3,client,"Важно, чтобы решение было понятным и без скрытых условий.",consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_40996692d437,event_cbcaed27118b,C043,4,client,Меня зовут Элеонора Олеговна Силина. Прошу учесть мой прошлый опыт и текущий продукт.,consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_f33fada852f4,event_cbcaed27118b,C043,5,operator,Я вижу историю клиента и учитываю этап «консультация».,consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_3f4d9a836e2a,event_cbcaed27118b,C043,6,system,Системное уведомление: история взаимодействий клиента обновлена.,consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
message_ec7e9b168aa1,event_cbcaed27118b,C043,7,operator,"Информация передана в работу, ориентировочный срок решения зависит от проверки.",consultation,консультация,Кредитная карта,консультация по тарифам,neutral,2025-03-11
